#time(ns),px,py,pz,qw,qx,qy,qz,vx,vy,vz,bwx,bwy,bwz,bax,bay,baz
1403715378362142976,0.857021,-0.881694,1.6251,0.0321491,-0.815866,-0.00937184,-0.577271,-0.278299,0.531682,-0.111463,-0.0019131,0.0210689,0.0762698,-0.016386,0.127826,0.0520896
1403715378412143104,0.843019,-0.855662,1.61964,0.0333069,-0.818571,-0.0086925,-0.573373,-0.280989,0.508774,-0.0998505,-0.00191364,0.0210702,0.0762685,-0.016742,0.126955,0.0521828
1403715378462142976,0.82903,-0.830941,1.61466,0.0322333,-0.820506,-0.00913594,-0.570656,-0.279438,0.485822,-0.0953869,-0.00191421,0.0210715,0.0762672,-0.0172622,0.126114,0.0521737
1403715378512142848,0.815161,-0.80728,1.61021,0.0296702,-0.822311,-0.0108832,-0.56816,-0.273602,0.459729,-0.0797072,-0.00191479,0.0210728,0.076266,-0.0179565,0.125317,0.0520543
1403715378562142976,0.80145,-0.784685,1.60662,0.0259977,-0.823379,-0.0132981,-0.56674,-0.270753,0.443356,-0.0637122,-0.00191537,0.0210741,0.0762647,-0.0188174,0.124575,0.0518294
1403715378612143104,0.788024,-0.762697,1.60375,0.024115,-0.824218,-0.0144396,-0.565575,-0.268038,0.434809,-0.0543675,-0.00191592,0.0210755,0.0762636,-0.0198234,0.123901,0.0515058
1403715378662142976,0.774846,-0.741018,1.60096,0.0220781,-0.82541,-0.0157473,-0.563882,-0.253582,0.433172,-0.0509401,-0.00191647,0.0210768,0.0762624,-0.0209567,0.123309,0.0510764
1403715378712142848,0.762554,-0.719714,1.59865,0.020623,-0.826652,-0.0167975,-0.562085,-0.243781,0.420606,-0.0380697,-0.001917,0.0210782,0.0762614,-0.022204,0.12281,0.0505459
1403715378762142976,0.750664,-0.699029,1.59684,0.0198575,-0.828171,-0.017264,-0.559857,-0.231257,0.408558,-0.0381095,-0.00191749,0.0210796,0.0762603,-0.0235402,0.122415,0.0499162
1403715378812143104,0.739583,-0.67877,1.59535,0.0196847,-0.83019,-0.0173843,-0.556861,-0.21355,0.40451,-0.0186679,-0.00191795,0.021081,0.0762593,-0.024938,0.122134,0.0491746
1403715378862142976,0.729406,-0.658849,1.5946,0.0200559,-0.831784,-0.0171402,-0.554473,-0.191971,0.394308,-0.013884,-0.00191837,0.0210824,0.0762583,-0.0263647,0.121969,0.0483246
1403715378912143104,0.720742,-0.639255,1.59449,0.0205608,-0.832931,-0.0169264,-0.552735,-0.16053,0.388298,0.00885089,-0.00191873,0.0210839,0.0762574,-0.0277763,0.121921,0.0473924
1403715378962142976,0.713318,-0.619958,1.59523,0.0209438,-0.833576,-0.0165212,-0.55176,-0.134894,0.384695,0.0228305,-0.00191905,0.0210853,0.0762566,-0.0291325,0.12198,0.0464258
1403715379012142848,0.70727,-0.600914,1.5969,0.0213457,-0.833649,-0.0161877,-0.551644,-0.107999,0.375347,0.0441163,-0.00191934,0.0210867,0.0762558,-0.0304063,0.122131,0.0454738
1403715379062142976,0.702597,-0.582222,1.59919,0.0201608,-0.833385,-0.01669,-0.552073,-0.0826741,0.370346,0.0510948,-0.00191958,0.021088,0.0762551,-0.0315685,0.12235,0.0446015
1403715379112143104,0.699129,-0.563791,1.60214,0.0189035,-0.832464,-0.0178193,-0.55347,-0.0598856,0.365001,0.0627423,-0.00191979,0.0210894,0.0762544,-0.0325924,0.122608,0.0438661
1403715379162142976,0.696877,-0.545648,1.60581,0.0152652,-0.830517,-0.0200903,-0.556422,-0.0358609,0.360202,0.0709457,-0.00191998,0.0210908,0.0762538,-0.0334638,0.122874,0.0433068
1403715379212142848,0.695488,-0.527515,1.60939,0.0118339,-0.829345,-0.0222665,-0.558167,-0.0248342,0.365353,0.0700884,-0.00192014,0.0210921,0.0762531,-0.0341801,0.123128,0.0429422
1403715379262142976,0.694479,-0.50916,1.61299,0.00852749,-0.828334,-0.0244131,-0.559637,-0.015104,0.363308,0.0725879,-0.0019203,0.0210935,0.0762525,-0.0347464,0.123368,0.0427814
1403715379312143104,0.694156,-0.490747,1.61675,0.00561606,-0.827655,-0.0260715,-0.560603,0.00180297,0.375553,0.0753439,-0.00192047,0.0210949,0.0762518,-0.035189,0.123602,0.0428364
1403715379362142976,0.694545,-0.471734,1.62059,0.00307395,-0.826833,-0.027888,-0.561748,0.0116112,0.386441,0.0780864,-0.00192064,0.0210963,0.0762511,-0.0355464,0.123841,0.0431089
1403715379412143104,0.695419,-0.452105,1.62432,0.00082699,-0.826599,-0.0291431,-0.562036,0.0223509,0.403261,0.0746128,-0.00192081,0.0210978,0.0762504,-0.0358481,0.124091,0.043599
1403715379462142976,0.696817,-0.431723,1.62772,0.000948706,0.827069,0.0302415,0.561285,0.0347019,0.416431,0.0689954,-0.001921,0.0210993,0.0762497,-0.03613,0.124358,0.0442926
1403715379512142848,0.698787,-0.410591,1.63114,0.0026056,0.827501,0.0311811,0.560592,0.0445077,0.431242,0.0657041,-0.00192119,0.0211008,0.0762489,-0.036433,0.124647,0.0451598
1403715379562142976,0.701455,-0.388524,1.63434,0.00261979,0.828312,0.0310233,0.559401,0.0623767,0.450702,0.064512,-0.00192139,0.0211023,0.076248,-0.0367773,0.124967,0.0461705
1403715379612143104,0.705107,-0.365533,1.63796,0.00353545,0.828995,0.0317164,0.558345,0.0777341,0.467477,0.0729895,-0.00192162,0.0211039,0.0762471,-0.0371826,0.125328,0.0472859
1403715379662142976,0.709306,-0.341658,1.64141,0.00416499,0.830429,0.0318351,0.556199,0.0949161,0.484734,0.0743119,-0.00192189,0.0211055,0.0762461,-0.0376709,0.125728,0.0484689
1403715379712142848,0.714505,-0.316705,1.6454,0.00514921,0.830126,0.0326556,0.556596,0.111231,0.510323,0.073945,-0.00192219,0.0211071,0.0762451,-0.0382565,0.126168,0.0496939
1403715379762142976,0.720563,-0.290652,1.64962,0.00562364,0.829884,0.0329008,0.556937,0.127192,0.533664,0.0926665,-0.00192254,0.0211087,0.0762439,-0.0389485,0.126646,0.0509237
1403715379812143104,0.72751,-0.263428,1.65457,0.0060491,0.828301,0.033433,0.559252,0.148155,0.555657,0.10134,-0.00192295,0.0211104,0.0762426,-0.0397516,0.127153,0.0521009
1403715379862142976,0.735284,-0.235107,1.65968,0.00717685,0.826171,0.0344125,0.562322,0.162645,0.578808,0.102331,-0.0019234,0.021112,0.0762412,-0.0406713,0.127673,0.0531572
1403715379912143104,0.743658,-0.205555,1.66485,0.00774358,0.82362,0.0351055,0.566001,0.170928,0.602812,0.0971603,-0.00192388,0.0211137,0.0762397,-0.0416983,0.128188,0.0540425
1403715379962142976,0.752441,-0.174832,1.66972,0.00832373,0.821703,0.0353641,0.568757,0.180024,0.627644,0.105056,-0.00192438,0.0211154,0.0762382,-0.0428086,0.128673,0.0547299
1403715380012142848,0.761365,-0.142659,1.6743,0.00976192,0.820385,0.0360536,0.57059,0.179581,0.656866,0.088142,-0.00192491,0.0211171,0.0762365,-0.0439703,0.129117,0.0552101
1403715380062142976,0.77034,-0.109123,1.67866,0.00882274,0.818686,0.0349833,0.573106,0.176227,0.683362,0.0745717,-0.00192544,0.0211188,0.0762348,-0.045156,0.129514,0.0554938
1403715380112143104,0.778885,-0.0743369,1.68228,0.00520377,0.817549,0.031938,0.574949,0.16482,0.706985,0.0674555,-0.00192599,0.0211206,0.076233,-0.046336,0.129856,0.0556153
1403715380162142976,0.786814,-0.0384863,1.68558,6.00647e-05,-0.816468,-0.0278862,-0.576717,0.155796,0.722785,0.0672661,-0.00192654,0.0211224,0.0762313,-0.0474834,0.130129,0.0556275
1403715380212142848,0.794401,-0.00225223,1.68885,0.00319886,-0.815758,-0.0254821,-0.577822,0.14759,0.731906,0.0582315,-0.00192713,0.0211243,0.0762295,-0.0485942,0.130314,0.0555842
1403715380262142976,0.80149,0.0343853,1.69178,0.00685007,-0.815794,-0.0227287,-0.577855,0.138402,0.732194,0.0591802,-0.00192775,0.0211261,0.0762277,-0.0496834,0.130388,0.0555277
1403715380312143104,0.808106,0.0710286,1.69447,0.00931845,-0.816289,-0.0205393,-0.577203,0.127672,0.728547,0.0521764,-0.0019284,0.021128,0.0762259,-0.0507606,0.130337,0.0555071
1403715380362142976,0.814483,0.107373,1.69693,0.0103128,-0.817145,-0.0185834,-0.576041,0.127955,0.725942,0.0501363,-0.00192908,0.0211299,0.0762241,-0.0518301,0.130159,0.0555584
1403715380412143104,0.821041,0.143471,1.69944,0.00994884,-0.818341,-0.0178772,-0.574368,0.136068,0.71901,0.0546984,-0.0019298,0.0211318,0.0762223,-0.0529044,0.129857,0.0556985
1403715380462142976,0.827863,0.179333,1.70228,0.00842855,-0.81854,-0.0184934,-0.57409,0.132449,0.712909,0.0512932,-0.00193056,0.0211337,0.0762204,-0.0539996,0.129442,0.0559274
1403715380512142848,0.834331,0.214842,1.70502,0.0070282,-0.818383,-0.019401,-0.574302,0.127164,0.70647,0.0535819,-0.00193134,0.0211356,0.0762186,-0.0551106,0.128932,0.0562492
1403715380562142976,0.840208,0.25026,1.70767,0.0058568,-0.818379,-0.0205765,-0.574281,0.111786,0.711332,0.0583273,-0.00193213,0.0211375,0.0762167,-0.0562127,0.128353,0.0566711
1403715380612143104,0.845559,0.285873,1.71063,0.00534488,-0.81854,-0.0216525,-0.574017,0.103111,0.714865,0.0531647,-0.00193293,0.0211394,0.0762148,-0.0572747,0.127738,0.0571862
1403715380662142976,0.850695,0.321763,1.71391,0.00533764,-0.818519,-0.022227,-0.574024,0.100673,0.720495,0.0699384,-0.00193372,0.0211414,0.0762129,-0.0582579,0.12712,0.057791
1403715380712142848,0.855556,0.357902,1.71736,0.00571828,-0.818169,-0.0226002,-0.574505,0.0961561,0.727874,0.0691776,-0.0019345,0.0211433,0.076211,-0.0591164,0.126527,0.0584673
1403715380762142976,0.860305,0.39439,1.72107,0.00556438,-0.817742,-0.0231941,-0.57509,0.0923289,0.733142,0.0826674,-0.00193527,0.0211453,0.0762091,-0.0597999,0.125977,0.0592066
1403715380812143104,0.864724,0.431175,1.7252,0.00587357,-0.817251,-0.0235557,-0.575771,0.0889873,0.734712,0.0813235,-0.00193601,0.0211472,0.0762072,-0.0602615,0.125472,0.0599987
1403715380862142976,0.868858,0.468003,1.729,0.00583373,-0.81666,-0.024016,-0.57659,0.0744177,0.735136,0.0619973,-0.00193676,0.0211492,0.0762053,-0.0604668,0.125023,0.0608386
1403715380912143104,0.872465,0.504715,1.73203,0.00530096,-0.816451,-0.0246151,-0.576865,0.0676516,0.734908,0.0652762,-0.0019375,0.0211512,0.0762034,-0.0604043,0.124655,0.0617189
1403715380962142976,0.875587,0.541805,1.73504,0.00489712,-0.816044,-0.0251554,-0.577422,0.0550511,0.749101,0.0605288,-0.00193823,0.0211532,0.0762015,-0.0600858,0.124396,0.0626243
1403715381012142848,0.878186,0.579205,1.73795,0.00391577,-0.815992,-0.0259281,-0.577469,0.0489831,0.745894,0.0656772,-0.00193895,0.0211552,0.0761996,-0.0595346,0.124257,0.0635285
1403715381062142976,0.880249,0.616709,1.74087,0.0034402,-0.815461,-0.0255345,-0.578239,0.0329477,0.753521,0.0549791,-0.00193966,0.0211573,0.0761976,-0.0587855,0.124239,0.064391
1403715381112143104,0.881733,0.654554,1.74325,0.00458126,-0.815639,-0.0239561,-0.578046,0.0287943,0.75922,0.044847,-0.00194035,0.0211594,0.0761956,-0.0578797,0.124328,0.0651779
1403715381162142976,0.882894,0.692453,1.74591,0.00625385,-0.815306,-0.0215874,-0.578594,0.016046,0.755069,0.0592405,-0.001941,0.0211615,0.0761937,-0.056862,0.124505,0.0658696
1403715381212142848,0.883533,0.730449,1.74828,0.00756875,-0.814896,-0.0194442,-0.579232,0.0100332,0.757719,0.0434135,-0.00194162,0.0211636,0.0761917,-0.0557752,0.124739,0.0664596
1403715381262142976,0.883648,0.768267,1.75004,0.00869772,-0.81438,-0.0171395,-0.580014,-0.00208919,0.754487,0.0344793,-0.00194222,0.0211657,0.0761897,-0.0546704,0.124991,0.0669342
1403715381312143104,0.883125,0.805811,1.75151,0.00920006,-0.813894,-0.0153895,-0.580736,-0.0126212,0.745754,0.0222584,-0.00194279,0.0211679,0.0761877,-0.0536017,0.125228,0.0672895
1403715381362142976,0.882248,0.842769,1.75242,0.0103162,-0.813904,-0.0126683,-0.580769,-0.0241957,0.734644,0.0123058,-0.00194334,0.02117,0.0761857,-0.0526309,0.125418,0.0675173
1403715381412143104,0.880968,0.879245,1.75333,0.0111839,-0.813302,-0.00993433,-0.581649,-0.0285693,0.723473,0.0152898,-0.00194386,0.0211721,0.0761837,-0.0518171,0.12552,0.0676112
1403715381462142976,0.87933,0.915101,1.75401,0.0109111,-0.812845,-0.0078758,-0.582324,-0.0368864,0.707574,0.0176002,-0.00194434,0.0211742,0.0761816,-0.0512019,0.125497,0.0675603
1403715381512142848,0.876995,0.950272,1.75459,0.0104816,-0.811128,-0.00605225,-0.584744,-0.0562719,0.701921,-0.00521474,-0.00194476,0.0211764,0.0761796,-0.0508081,0.12533,0.0673636
1403715381562142976,0.873636,0.984865,1.75431,0.00732777,-0.810718,-0.00675451,-0.585352,-0.0720751,0.68258,-0.00886535,-0.00194513,0.0211785,0.0761775,-0.0506432,0.125025,0.0670253
1403715381612143104,0.869523,1.01896,1.75338,0.00489868,-0.810899,-0.00702792,-0.585123,-0.0901724,0.677818,-0.0282337,-0.00194542,0.0211807,0.0761755,-0.0507007,0.1246,0.0665686
1403715381662142976,0.864602,1.05269,1.75149,0.00179353,-0.812225,-0.00800036,-0.583287,-0.107668,0.669553,-0.0453753,-0.00194563,0.0211829,0.0761735,-0.050958,0.124086,0.0660284
1403715381712142848,0.859177,1.0863,1.7492,0.00126899,0.814837,0.00919022,0.579615,-0.108476,0.673518,-0.0436218,-0.00194574,0.0211851,0.0761715,-0.0513838,0.123525,0.0654317
1403715381762142976,0.853639,1.11995,1.74719,0.00366352,0.817455,0.0105138,0.575884,-0.115993,0.672268,-0.0375443,-0.00194576,0.0211873,0.0761694,-0.0519343,0.122953,0.0647964
1403715381812143104,0.847856,1.15356,1.74533,0.00553519,0.820175,0.0117336,0.571966,-0.116548,0.673531,-0.043327,-0.00194568,0.0211895,0.0761674,-0.0525613,0.1224,0.0641244
1403715381862142976,0.842131,1.18735,1.743,0.00738541,0.823406,0.0123675,0.56727,-0.112488,0.674565,-0.0511442,-0.0019455,0.0211918,0.0761652,-0.0532103,0.121895,0.063407
1403715381912143104,0.836939,1.22117,1.7406,0.0100463,0.826228,0.0117295,0.563124,-0.100547,0.678497,-0.0482283,-0.0019452,0.021194,0.0761631,-0.0538261,0.121454,0.0626365
1403715381962142976,0.832096,1.25519,1.73831,0.0141103,0.828435,0.00962378,0.559825,-0.0925392,0.686427,-0.0421707,-0.0019448,0.0211962,0.0761608,-0.0543462,0.121082,0.0618157
1403715382012142848,0.827858,1.28957,1.73634,0.0172114,0.829774,0.004817,0.557813,-0.0737274,0.689637,-0.0458041,-0.0019443,0.0211983,0.0761586,-0.0547179,0.120777,0.0609385
1403715382062142976,0.824755,1.32418,1.73453,0.0212365,0.830911,-0.00126146,0.555998,-0.0520455,0.698927,-0.0358902,-0.00194371,0.0212004,0.0761562,-0.0549083,0.120522,0.0600027
1403715382112143104,0.822574,1.35935,1.73277,0.0244485,0.831299,-0.00919947,0.555211,-0.0370382,0.708802,-0.0312677,-0.00194303,0.0212024,0.0761539,-0.0548925,0.120289,0.0590184
1403715382162142976,0.82101,1.3948,1.73134,0.0278172,0.831252,-0.0182161,0.554901,-0.0206177,0.708256,-0.0244784,-0.00194228,0.0212044,0.0761515,-0.0546548,0.120054,0.0580046
1403715382212142848,0.820554,1.43037,1.73069,0.0312479,0.830816,-0.0282919,0.554949,-0.0014628,0.714586,-0.00531636,-0.00194146,0.0212064,0.0761491,-0.0541945,0.119794,0.0569775
1403715382262142976,0.820967,1.46603,1.73034,0.0362476,0.830139,-0.0380415,0.555075,0.0189632,0.711354,-0.00596869,-0.00194058,0.0212083,0.0761467,-0.0535128,0.119483,0.0559626
1403715382312143104,0.822386,1.50157,1.73009,0.0410636,0.829222,-0.0485626,0.55529,0.0365426,0.710888,-0.00739929,-0.00193966,0.0212102,0.0761443,-0.0526285,0.119103,0.0549824
1403715382362142976,0.824761,1.53701,1.72981,0.047054,0.828124,-0.0587128,0.555472,0.0549582,0.704723,-0.0114922,-0.00193871,0.021212,0.076142,-0.051574,0.118634,0.0540619
1403715382412143104,0.828064,1.57217,1.72933,0.053507,0.826386,-0.0691645,0.556273,0.0786846,0.700965,-0.00652611,-0.00193774,0.0212138,0.0761396,-0.0503992,0.118074,0.0532148
1403715382462142976,0.832309,1.60734,1.72861,0.0592509,0.825605,-0.0789826,0.555543,0.0947843,0.708258,-0.0138013,-0.00193678,0.0212156,0.0761372,-0.0491653,0.117437,0.0524422
1403715382512142848,0.83762,1.64271,1.72789,0.0640941,0.824403,-0.0880979,0.555419,0.115955,0.708308,-0.015832,-0.00193583,0.0212173,0.0761348,-0.0479348,0.116745,0.0517539
1403715382562142976,0.843953,1.67819,1.72716,0.0683465,0.823534,-0.0964245,0.554818,0.134222,0.710347,-0.015417,-0.00193486,0.0212191,0.0761325,-0.0467497,0.116014,0.0511653
1403715382612143104,0.851019,1.71322,1.72625,0.07166,0.822519,-0.104856,0.554376,0.14685,0.694781,-0.0197365,-0.00193388,0.0212208,0.0761302,-0.0456268,0.11527,0.0506833
1403715382662142976,0.858914,1.74783,1.72492,0.0764905,0.821822,-0.112613,0.553241,0.165359,0.68972,-0.0333176,-0.00193288,0.0212226,0.0761279,-0.0445706,0.114533,0.050317
1403715382712142848,0.867617,1.78203,1.72334,0.0803465,0.820635,-0.121154,0.552653,0.18299,0.674565,-0.0358399,-0.00193187,0.0212243,0.0761256,-0.0435755,0.113835,0.0500728
1403715382762142976,0.877377,1.81571,1.72143,0.0860676,0.820279,-0.128541,0.550647,0.210004,0.671342,-0.0367924,-0.00193085,0.021226,0.0761234,-0.0426319,0.113203,0.0499673
1403715382812143104,0.88803,1.8489,1.71973,0.0918888,0.81884,-0.135748,0.550119,0.221318,0.657161,-0.0310713,-0.00192984,0.0212278,0.0761212,-0.0417406,0.11266,0.0500061
1403715382862142976,0.899341,1.88165,1.71777,0.0971397,0.817711,-0.143562,0.54891,0.230518,0.649286,-0.040063,-0.00192883,0.0212295,0.0761189,-0.0409109,0.112228,0.0501791
1403715382912143104,0.911556,1.91401,1.71583,0.102737,0.816401,-0.150901,0.547872,0.256006,0.6413,-0.0394501,-0.00192783,0.0212312,0.0761167,-0.0401376,0.111928,0.0504714
1403715382962142976,0.924837,1.94593,1.71372,0.10708,0.815368,-0.158907,0.546312,0.276965,0.635341,-0.034901,-0.00192684,0.0212329,0.0761145,-0.0394129,0.111767,0.0508629
1403715383012142848,0.939078,1.97733,1.71173,0.111013,0.813977,-0.166991,0.54519,0.291223,0.622611,-0.0458903,-0.00192586,0.0212346,0.0761122,-0.0387228,0.11173,0.0513405
1403715383062142976,0.954076,2.00832,1.70928,0.113211,0.813037,-0.174828,0.543681,0.309569,0.615803,-0.0510202,-0.0019249,0.0212363,0.07611,-0.0380511,0.111796,0.0518852
1403715383112143104,0.969958,2.03881,1.70668,0.114046,0.81209,-0.181793,0.542637,0.324924,0.603571,-0.0555426,-0.00192394,0.0212379,0.0761078,-0.0373777,0.111926,0.0524914
1403715383162142976,0.986581,2.06867,1.70391,0.114957,0.811439,-0.186919,0.541675,0.343379,0.590163,-0.0530647,-0.00192299,0.0212395,0.0761056,-0.0366807,0.112054,0.0531592
1403715383212142848,1.00434,2.09789,1.70098,0.11441,0.811353,-0.192115,0.5401,0.37151,0.579509,-0.0640886,-0.00192206,0.021241,0.0761034,-0.0359462,0.112106,0.0538706
1403715383262142976,1.02359,2.12618,1.69829,0.115766,0.811214,-0.194437,0.539189,0.396927,0.558805,-0.0583867,-0.00192113,0.0212425,0.0761011,-0.0351661,0.112008,0.0545942
1403715383312143104,1.04377,2.15355,1.69522,0.115223,0.810852,-0.197346,0.538792,0.410515,0.536026,-0.0605799,-0.00192021,0.0212439,0.0760989,-0.0343304,0.111698,0.0553155
1403715383362142976,1.0648,2.1799,1.69221,0.114156,0.810159,-0.199774,0.539167,0.424837,0.517235,-0.0684759,-0.00191932,0.0212453,0.0760967,-0.0334486,0.111213,0.0560452
1403715383412143104,1.08635,2.20495,1.68893,0.114228,0.809445,-0.200693,0.539882,0.436258,0.487596,-0.065173,-0.00191845,0.0212466,0.0760945,-0.0325442,0.110596,0.0568034
1403715383462142976,1.1085,2.22856,1.6855,0.114085,0.80828,-0.201881,0.541214,0.452677,0.457693,-0.0668421,-0.00191758,0.0212479,0.0760922,-0.0316499,0.10988,0.0576002
1403715383512142848,1.13122,2.25075,1.68242,0.114801,0.805957,-0.203781,0.543808,0.459562,0.430202,-0.0547747,-0.00191672,0.021249,0.07609,-0.0308037,0.109093,0.0584329
1403715383562142976,1.15443,2.27151,1.67924,0.117322,0.803599,-0.2056,0.546071,0.468071,0.39998,-0.0660108,-0.00191584,0.0212501,0.0760877,-0.0300466,0.10825,0.0592903
1403715383612143104,1.17791,2.29085,1.67578,0.12139,0.800566,-0.208084,0.548689,0.467062,0.37584,-0.0772146,-0.00191495,0.0212512,0.0760853,-0.0294144,0.107358,0.0601599
1403715383662142976,1.20118,2.30895,1.67158,0.125665,0.798167,-0.212469,0.54954,0.462743,0.349337,-0.082147,-0.00191402,0.0212521,0.0760829,-0.028936,0.106417,0.0610306
1403715383712142848,1.224,2.32569,1.66736,0.130682,0.795734,-0.218001,0.549732,0.45529,0.319999,-0.083274,-0.00191306,0.0212529,0.0760805,-0.0286173,0.105429,0.0619086
1403715383762142976,1.24657,2.34113,1.66294,0.136495,0.792713,-0.224949,0.549885,0.447602,0.29664,-0.0969435,-0.00191205,0.0212537,0.0760779,-0.0284342,0.104399,0.0628123
1403715383812143104,1.26888,2.35555,1.65845,0.142559,0.789567,-0.233297,0.549394,0.446773,0.279549,-0.0906821,-0.00191098,0.0212544,0.0760753,-0.0283446,0.103333,0.0637595
1403715383862142976,1.29095,2.36911,1.65413,0.149388,0.78673,-0.242487,0.547667,0.433502,0.263043,-0.0826139,-0.00190988,0.021255,0.0760726,-0.0283039,0.102236,0.0647633
1403715383912143104,1.31254,2.38175,1.64998,0.156621,0.783162,-0.252918,0.54604,0.423445,0.244904,-0.094407,-0.00190874,0.0212555,0.0760698,-0.0282634,0.101114,0.0658329
1403715383962142976,1.33369,2.39356,1.6457,0.165546,0.779767,-0.263388,0.543309,0.427997,0.228104,-0.0712622,-0.00190758,0.021256,0.0760669,-0.0281796,0.099961,0.0669872
1403715384012142848,1.35473,2.40473,1.64189,0.173632,0.775497,-0.274866,0.541207,0.413344,0.216841,-0.0756891,-0.00190641,0.0212563,0.0760639,-0.0280191,0.0987634,0.0682357
1403715384062142976,1.37503,2.41527,1.63799,0.181961,0.77165,-0.286418,0.537969,0.396426,0.203952,-0.0683119,-0.00190526,0.0212566,0.0760608,-0.0277657,0.0975098,0.069573
1403715384112143104,1.39456,2.42548,1.63471,0.19039,0.767109,-0.298209,0.535133,0.385452,0.202069,-0.0642714,-0.00190412,0.0212568,0.0760575,-0.0274149,0.0961888,0.0709847
1403715384162142976,1.41362,2.43502,1.63175,0.198528,0.762351,-0.309755,0.532409,0.380837,0.184261,-0.0520448,-0.001903,0.0212568,0.0760541,-0.0269518,0.0947826,0.072459
1403715384212142848,1.43236,2.44388,1.62906,0.205939,0.757815,-0.321494,0.5291,0.367764,0.169109,-0.0464081,-0.00190193,0.0212568,0.0760505,-0.0263708,0.093279,0.0739724
1403715384262142976,1.45077,2.45205,1.62685,0.213065,0.752563,-0.333161,0.52655,0.367372,0.159052,-0.0438568,-0.00190091,0.0212567,0.0760469,-0.0256787,0.091678,0.0754924
1403715384312143104,1.46871,2.45975,1.62502,0.219523,0.747146,-0.345066,0.523939,0.350503,0.148437,-0.0315642,-0.00189998,0.0212564,0.076043,-0.0248918,0.0899981,0.0769712
1403715384362142976,1.48593,2.46687,1.62354,0.226439,0.741489,-0.356525,0.521353,0.338856,0.136901,-0.0269059,-0.00189913,0.0212561,0.076039,-0.0240345,0.0882756,0.0783509
1403715384412143104,1.50246,2.47345,1.62223,0.233479,0.736062,-0.367317,0.518438,0.322711,0.129663,-0.0281628,-0.00189838,0.0212557,0.0760348,-0.0231367,0.0865402,0.079582
1403715384462142976,1.51815,2.47962,1.62078,0.239589,0.730783,-0.378463,0.515091,0.306605,0.119142,-0.0322878,-0.00189772,0.0212552,0.0760305,-0.0222275,0.084813,0.0806311
1403715384512142848,1.53294,2.48519,1.61928,0.244874,0.725788,-0.389796,0.511202,0.289123,0.101423,-0.0301716,-0.00189714,0.0212547,0.0760261,-0.0213318,0.0831071,0.0814809
1403715384562142976,1.54703,2.48966,1.61764,0.250717,0.721809,-0.400404,0.505776,0.277957,0.0778032,-0.0293343,-0.00189665,0.021254,0.0760217,-0.0204719,0.0814218,0.082126
1403715384612143104,1.5606,2.49301,1.61656,0.2558,0.717181,-0.411311,0.50104,0.260522,0.0579864,-0.0125823,-0.00189625,0.0212533,0.0760171,-0.0196689,0.0797465,0.0825761
1403715384662142976,1.57318,2.49556,1.61555,0.261337,0.71287,-0.421751,0.495626,0.244227,0.0367264,-0.0234517,-0.00189595,0.0212525,0.0760126,-0.0189482,0.0780714,0.08285
1403715384712142848,1.58492,2.49675,1.6148,0.267908,0.709007,-0.431054,0.489618,0.228013,0.0152615,-0.00374729,-0.00189577,0.0212516,0.0760079,-0.0183406,0.0764103,0.0829598
1403715384762142976,1.59606,2.49685,1.61481,0.273362,0.70383,-0.440594,0.485564,0.213735,-0.00723094,0.00336738,-0.00189571,0.0212507,0.0760032,-0.0178872,0.0747898,0.0829088
1403715384812143104,1.6064,2.49579,1.61499,0.279,0.699059,-0.449626,0.480948,0.199064,-0.0301445,0.00488002,-0.00189576,0.0212496,0.0759984,-0.0176117,0.0732396,0.0827002
1403715384862142976,1.61629,2.49356,1.61544,0.284189,0.694136,-0.458287,0.476849,0.194823,-0.0597407,0.0100646,-0.00189591,0.0212485,0.0759936,-0.0175197,0.0717869,0.082343
1403715384912143104,1.62591,2.48996,1.61642,0.289152,0.68882,-0.465996,0.474095,0.186511,-0.0823229,0.027012,-0.00189617,0.0212473,0.0759887,-0.0176062,0.0704549,0.0818558
1403715384962142976,1.63505,2.4851,1.618,0.293817,0.683749,-0.471681,0.472944,0.180732,-0.110796,0.0432945,-0.00189654,0.0212461,0.0759839,-0.0178544,0.0692559,0.0812621
1403715385012142848,1.6438,2.47893,1.61994,0.299003,0.679981,-0.475353,0.471447,0.168097,-0.133347,0.0347491,-0.001897,0.0212448,0.075979,-0.0182442,0.0681925,0.0805891
1403715385062142976,1.6518,2.47157,1.62196,0.304279,0.67738,-0.477998,0.469136,0.155804,-0.160176,0.0455869,-0.00189755,0.0212435,0.0759741,-0.0187442,0.0672648,0.0798701
1403715385112143104,1.65915,2.46308,1.62457,0.310216,0.675148,-0.480097,0.466314,0.141755,-0.182442,0.060389,-0.0018982,0.021242,0.0759692,-0.0193188,0.0664911,0.0791237
1403715385162142976,1.66612,2.45376,1.62749,0.316178,0.672687,-0.482599,0.463272,0.134995,-0.190334,0.0600925,-0.00189893,0.0212406,0.0759643,-0.0199268,0.0659025,0.0783523
1403715385212142848,1.67274,2.44387,1.63064,0.322023,0.670172,-0.485284,0.460076,0.128769,-0.203319,0.0589365,-0.00189973,0.021239,0.0759594,-0.0205276,0.0655186,0.0775611
1403715385262142976,1.6794,2.43328,1.63403,0.326801,0.668153,-0.487678,0.457102,0.13767,-0.218343,0.0695154,-0.00190061,0.0212375,0.0759546,-0.0210768,0.0653473,0.0767653
